id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
13136.json,"According to independent experts, Donald Trumps tax plan would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy.",according to independent experts donald trumps tax plan would blow up the debt by over trillion and would in some instances disadvantage middleclass families compared to the wealthy.,true,1,"debt,deficit,taxes",hillary-clinton,democrat,Presidential candidate,New York,1800,5,1112,694,41,182,28,0,0,0,0.016042780748663103,5.535714285714286
5615.json,Says he and President Barack Obama have the same position on gay marriage.,says he and president barack obama have the same position on gay marriage.,half-true,1,"gays-and-lesbians,marriage",chris-christie,republican,Governor of New Jersey,New Jersey,2976,19,447,397,39,74,13,0,0,0,0.05405405405405406,4.769230769230769
2191.json,Democrats do not have a plan for extending the Bush tax cuts.,democrats do not have a plan for extending the bush tax cuts.,false,0,taxes,sarah-palin,republican,unknown,Alaska,3788,19,2468,1176,1,61,12,0,0,0,0.03278688524590164,4.166666666666667
7752.json,"Then-Gov. Carl Sanders put 56 percent of the state budget into education, a figure that has not been achieved since.",thengov. carl sanders put percent of the state budget into education a figure that has not been achieved since.,mostly-true,1,"education,state-budget",zell-miller,none,unknown,Georgia,2412,16,2908,1176,15,111,19,0,0,0,0.034482758620689655,4.894736842105263
10288.json,Says President Barack Obama has lost more members of the House and more members of the Senate than any president ever has lost in modern times.,says president barack obama has lost more members of the house and more members of the senate than any president ever has lost in modern times.,mostly-true,1,elections,matthew-dowd,independent,Commentator,Texas,2431,10,1832,210,62,143,26,0,0,0,0.04195804195804196,4.538461538461538
3143.json,President Barack Obama supports immigration amnesty.,president barack obama supports immigration amnesty.,half-true,1,immigration,paul-broun,republican,Congressman,Georgia,3317,19,2142,223,15,52,6,0,0,0,0.057692307692307696,7.833333333333333
4401.json,Says the federal government is the largest energy user in the country.,says the federal government is the largest energy user in the country.,true,1,energy,rob-portman,republican,U.S. senator from Ohio,Ohio,2518,19,2344,950,46,70,12,0,0,0,0.014285714285714285,4.916666666666667
12233.json,Tax dodging costs developing countries $200 billion every year.,tax dodging costs developing countries billion every year.,half-true,1,"legal-issues,taxes",actionaid-k,none,unknown,unknown,3554,16,15,1176,84,58,8,0,0,0,0.015873015873015872,6.375
2207.json,"The border security plan of Sens. McCain and Kyl called for 3,000 additional troops to keep us safe. President Obama says hell send 524.",the border security plan of sens. mccain and kyl called for additional troops to keep us safe. president obama says hell send .,half-true,1,"homeland-security,immigration,message-machine",john-mccain,republican,U.S. senator,Arizona,3267,19,1416,949,2,127,23,0,0,0,0.051470588235294115,4.565217391304348
4406.json,"Sherrod Brown has stood side by side with President Barack Obama, presiding over the most rapid increase in the debt over the last 2.5 years and hurtling toward the worst jobs record in the modern era.",sherrod brown has stood side by side with president barack obama presiding over the most rapid increase in the debt over the last . years and hurtling toward the worst jobs record in the modern era.,half-true,1,"deficit,economy,jobs",national-republican-senatorial-committee,republican,unknown,unknown,1844,19,1999,1176,84,198,36,0,0,0,0.024875621890547265,4.527777777777778
11470.json,Georgia has the highest flu activity in the country.,georgia has the highest flu activity in the country.,mostly-true,1,"drugs,health-care,public-health,states",centers-disease-control,none,federal agency,Georgia,1949,16,406,1051,15,52,9,0,0,0,0.019230769230769232,4.888888888888889
5986.json,Says one in four women and one in seven men have been victims of domestic violence in their lifetime.,says one in four women and one in seven men have been victims of domestic violence in their lifetime.,true,1,"crime,women",suzanne-bonamici,democrat,State Senator,Oregon,1701,5,2636,848,48,101,19,0,0,0,0.009900990099009901,4.368421052631579
4669.json,"During Sherrod Browns past decade as a D.C. politician, more than one out of every four jobs that has left America, left from Ohio. ... Sherrod Brown will own these horrendous Ohio job numbers next year.",during sherrod browns past decade as a d.c. politician more than one out of every four jobs that has left america left from ohio. ... sherrod brown will own these horrendous ohio job numbers next year.,half-true,1,"economy,job-accomplishments,jobs",josh-mandel,republican,Ohio treasurer,Ohio,2171,19,1482,589,46,201,36,0,0,0,0.04926108374384237,4.611111111111111
4501.json,Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,says that romney touted the massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,barely-true,0,health-care,rick-perry,republican,Governor,Texas,3075,19,2329,395,62,137,23,0,0,0,0.021897810218978103,5.0
6651.json,The auditor [for the city of Providence] was not locked out of access to the citys finances.,the auditor for the city of providence was not locked out of access to the citys finances.,barely-true,0,"city-budget,city-government,debt,deficit,economy,job-accomplishments,legal-issues,transparency",david-cicilline,democrat,mayor of Providence,Rhode Island,944,5,657,1089,53,90,17,0,0,0,0.021739130434782608,4.352941176470588
10559.json,Says he often appeared on The OReilly Factorand often was praised byBillOReilly.,says he often appeared on the oreilly factorand often was praised bybilloreilly.,half-true,1,ethics,david-corn,democrat,unknown,unknown,2652,5,659,1176,84,80,12,0,0,0,0.1,5.75
8289.json,There are more guns than there are people in the United States.,there are more guns than there are people in the united states.,half-true,1,guns,eleanor-holmes-norton,democrat,Delegate to the U.S. Congress,District of Columbia,3045,5,843,244,12,63,12,0,0,0,0.047619047619047616,4.333333333333333
11155.json,"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.",since i took office wisconsin now has the nd highest health care quality ranking in the country.,half-true,1,"health-care,job-accomplishments",scott-walker,republican,Milwaukee County Executive,Wisconsin,3096,19,2493,542,79,96,17,0,0,0,0.030612244897959183,4.705882352941177
9614.json,The Obama Administration is suing a Wisconsin company for forcing employees to speak English.,the obama administration is suing a wisconsin company for forcing employees to speak english.,barely-true,0,"labor,workers",blog-posting,none,unknown,unknown,3533,16,272,1176,84,93,14,0,0,0,0.053763440860215055,5.714285714285714
9861.json,"McDonalds hamburgers are only 15 percent real beef. The other 85 percent is meat filler cleansed with ammonia, which causes stomach and intestinal cancer.",mcdonalds hamburgers are only percent real beef. the other percent is meat filler cleansed with ammonia which causes stomach and intestinal cancer.,pants-fire,0,food-safety,facebook-posts,none,Social media posting,unknown,2859,16,905,806,84,147,22,0,0,0,0.01948051948051948,5.7272727272727275
11622.json,"The United States has 10,000 IRS agents making sure that you dont take an improper charity deduction, but to fight terrorism, it has less than two dozen people focusing on countering violent extremism at home.",the united states has irs agents making sure that you dont take an improper charity deduction but to fight terrorism it has less than two dozen people focusing on countering violent extremism at home.,barely-true,0,"homeland-security,taxes,terrorism",martha-mcsally,republican,unknown,unknown,3281,19,1796,1176,84,200,34,0,0,0,0.028708133971291867,4.911764705882353
555.json,"Throughout his time in elected office, Barack Obama has taken multiple positions on banning handguns and the D.C. handgun ban.",throughout his time in elected office barack obama has taken multiple positions on banning handguns and the d.c. handgun ban.,half-true,1,guns,john-mccain,republican,U.S. senator,Arizona,3045,19,1416,949,2,125,20,0,0,0,0.03968253968253968,5.3
1260.json,"The Obama White House is renaming Christmas trees ""holiday trees.""",the obama white house is renaming christmas trees holiday trees.,pants-fire,0,religion,chain-email,none,unknown,unknown,3713,16,409,1176,84,64,10,0,0,1,0.07575757575757576,5.5
7304.json,A Paul Ryan-Scott Walker (or Scott Walker-Paul Ryan) ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin.,a paul ryanscott walker or scott walkerpaul ryan ticket for the white house in would be unconstitutional because both men live in wisconsin.,false,0,elections,internet-commenters,none,unknown,Wisconsin,2431,16,1138,1176,79,140,23,0,0,0,0.08053691275167785,5.130434782608695
8255.json,One out of every three students currently today is ready for college before they go there.,one out of every three students currently today is ready for college before they go there.,false,0,education,will-weatherford,republican,State Representative,Florida,2311,19,2863,840,13,90,16,0,0,0,0.011111111111111112,4.6875
9111.json,Todays marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.,todays marijuana is percent to percent more potent than the pot of yesteryear.,true,1,"drugs,marijuana,recreation,science",heidi-heilman,activist,"president, Massachusetts Prevention Alliance",Massachusetts,1955,1,1095,1124,28,78,13,0,0,0,0.011627906976744186,5.076923076923077
